,date,code,capital,money_lock,money_rest,deal_action,deal_price,object_vol,fees,slippage
0,Initial,CASH,,,100000000.0,,,,,
1,Initial,600031.XSHG,,831000.0,,hold,8.31,100000.0,,
2,Initial,STOCK,,831000.0,,,,,,
3,Initial,000906.XSHG,,160330205.0,,hold,3206.6041,50000.0,,
4,Initial,INDEX,,160330205.0,,,,,,
5,Initial,ALL,261161205.0,161161205.0,100000000.0,,,,,
6,20190102,CASH,,,100000000.0,,,,,
7,20190102,600031.XSHG,,805000.0000000001,,hold,,100000.0,,
8,20190102,STOCK,,805000.0000000001,,,,,,
9,20190102,000906.XSHG,,158005820.0,,hold,,50000.0,,
10,20190102,INDEX,,158005820.0,,,,,,
11,20190102,ALL,258810820.0,158810820.0,100000000.0,,,,,
12,20190103,CASH,,,100000000.0,,,,,
13,20190103,600031.XSHG,,793000.0,,hold,,100000.0,,
14,20190103,STOCK,,793000.0,,,,,,
15,20190103,000906.XSHG,,157638575.0,,hold,,50000.0,,
16,20190103,INDEX,,157638575.0,,,,,,
17,20190103,ALL,258431575.0,158431575.0,100000000.0,,,,,
18,20190104,CASH,,,100000000.0,,,,,
19,20190104,600031.XSHG,,807000.0,,hold,,100000.0,,
20,20190104,STOCK,,807000.0,,,,,,
21,20190104,000906.XSHG,,161410985.0,,hold,,50000.0,,
22,20190104,INDEX,,161410985.0,,,,,,
23,20190104,ALL,262217985.0,162217985.0,100000000.0,,,,,
24,20190107,CASH,,,100000000.0,,,,,
25,20190107,600031.XSHG,,814000.0,,hold,,100000.0,,
26,20190107,STOCK,,814000.0,,,,,,
27,20190107,000906.XSHG,,162873995.0,,hold,,50000.0,,
28,20190107,INDEX,,162873995.0,,,,,,
29,20190107,ALL,263687995.0,163687995.0,100000000.0,,,,,
30,20190108,600519.XSHG,,99911308.0,,buy,604.79,165200.0,79929.0464,0.0
31,20190108,600436.XSHG,,8350.0,,buy,83.5,100.0,6.680000000000001,0.0
32,20190108,CASH,,,406.2736000043169,,,,,
33,20190108,600031.XSHG,,810000.0,,hold,,100000.0,,
34,20190108,600519.XSHG,,99911308.0,,hold,,165200.0,,
35,20190108,600436.XSHG,,8350.0,,hold,,100.0,,
36,20190108,STOCK,,100729658.0,,,,,,
37,20190108,000906.XSHG,,162505670.0,,hold,,50000.0,,
38,20190108,INDEX,,162505670.0,,,,,,
39,20190108,ALL,263235734.27359998,263235328.0,406.2736000043169,,,,,
40,20190109,CASH,,,406.2736000043169,,,,,
41,20190109,600031.XSHG,,811000.0,,hold,,100000.0,,
42,20190109,600519.XSHG,,101783024.0,,hold,,165200.0,,
43,20190109,600436.XSHG,,8520.0,,hold,,100.0,,
44,20190109,STOCK,,102602544.0,,,,,,
45,20190109,000906.XSHG,,163851140.0,,hold,,50000.0,,
46,20190109,INDEX,,163851140.0,,,,,,
47,20190109,ALL,266454090.2736,266453684.0,406.2736000043169,,,,,
48,20190110,CASH,,,406.2736000043169,,,,,
49,20190110,600031.XSHG,,803999.9999999999,,hold,,100000.0,,
50,20190110,600519.XSHG,,102220804.0,,hold,,165200.0,,
51,20190110,600436.XSHG,,8460.0,,hold,,100.0,,
52,20190110,STOCK,,103033264.0,,,,,,
53,20190110,000906.XSHG,,163553745.0,,hold,,50000.0,,
54,20190110,INDEX,,163553745.0,,,,,,
55,20190110,ALL,266587415.2736,266587009.0,406.2736000043169,,,,,
56,20190111,CASH,,,406.2736000043169,,,,,
57,20190111,600031.XSHG,,819000.0,,hold,,100000.0,,
58,20190111,600519.XSHG,,105047376.0,,hold,,165200.0,,
59,20190111,600436.XSHG,,8515.0,,hold,,100.0,,
60,20190111,STOCK,,105874891.0,,,,,,
61,20190111,000906.XSHG,,164750420.0,,hold,,50000.0,,
62,20190111,INDEX,,164750420.0,,,,,,
63,20190111,ALL,270625717.2736,270625311.0,406.2736000043169,,,,,
64,20190114,600436.XSHG,,8460.0,,sell,84.6,100.0,15.228,0.0
65,20190114,CASH,,,8851.045600004316,,,,,
66,20190114,600031.XSHG,,838000.0000000001,,hold,,100000.0,,
67,20190114,600519.XSHG,,103183920.0,,hold,,165200.0,,
68,20190114,STOCK,,104021920.0,,,,,,
69,20190114,000906.XSHG,,163400105.0,,hold,,50000.0,,
70,20190114,INDEX,,163400105.0,,,,,,
71,20190114,ALL,267430876.04560003,267422025.0,8851.045600004316,,,,,
72,20190115,CASH,,,8851.045600004316,,,,,
73,20190115,600031.XSHG,,843000.0,,hold,,100000.0,,
74,20190115,600519.XSHG,,109028696.0,,hold,,165200.0,,
75,20190115,STOCK,,109871696.0,,,,,,
76,20190115,000906.XSHG,,166389690.0,,hold,,50000.0,,
77,20190115,INDEX,,166389690.0,,,,,,
78,20190115,ALL,276270237.0456,276261386.0,8851.045600004316,,,,,
79,20190116,CASH,,,8851.045600004316,,,,,
80,20190116,600031.XSHG,,847000.0000000001,,hold,,100000.0,,
81,20190116,600519.XSHG,,109213720.0,,hold,,165200.0,,
82,20190116,STOCK,,110060720.0,,,,,,
83,20190116,000906.XSHG,,166318720.0,,hold,,50000.0,,
84,20190116,INDEX,,166318720.0,,,,,,
85,20190116,ALL,276388291.0456,276379440.0,8851.045600004316,,,,,
86,20190117,CASH,,,8851.045600004316,,,,,
87,20190117,600031.XSHG,,852999.9999999999,,hold,,100000.0,,
88,20190117,600519.XSHG,,108908100.0,,hold,,165200.0,,
89,20190117,STOCK,,109761100.0,,,,,,
90,20190117,000906.XSHG,,165316310.0,,hold,,50000.0,,
91,20190117,INDEX,,165316310.0,,,,,,
92,20190117,ALL,275086261.0456,275077410.0,8851.045600004316,,,,,
93,20190118,CASH,,,8851.045600004316,,,,,
94,20190118,600031.XSHG,,864000.0,,hold,,100000.0,,
95,20190118,600519.XSHG,,112932372.0,,hold,,165200.0,,
96,20190118,STOCK,,113796372.0,,,,,,
97,20190118,000906.XSHG,,168011250.0,,hold,,50000.0,,
98,20190118,INDEX,,168011250.0,,,,,,
99,20190118,ALL,281816473.0456,281807622.0,8851.045600004316,,,,,
100,20190121,CASH,,,8851.045600004316,,,,,
101,20190121,600031.XSHG,,861000.0,,hold,,100000.0,,
102,20190121,600519.XSHG,,113489096.0,,hold,,165200.0,,
103,20190121,STOCK,,114350096.0,,,,,,
104,20190121,000906.XSHG,,168954605.0,,hold,,50000.0,,
105,20190121,INDEX,,168954605.0,,,,,,
106,20190121,ALL,283313552.0456,283304701.0,8851.045600004316,,,,,
107,20190122,CASH,,,8851.045600004316,,,,,
108,20190122,600031.XSHG,,853999.9999999999,,hold,,100000.0,,
109,20190122,600519.XSHG,,110849200.0,,hold,,165200.0,,
110,20190122,STOCK,,111703200.0,,,,,,
111,20190122,000906.XSHG,,166642325.0,,hold,,50000.0,,
112,20190122,INDEX,,166642325.0,,,,,,
113,20190122,ALL,278354376.0456,278345525.0,8851.045600004316,,,,,
114,20190123,CASH,,,8851.045600004316,,,,,
115,20190123,600031.XSHG,,871000.0000000001,,hold,,100000.0,,
116,20190123,600519.XSHG,,109967032.0,,hold,,165200.0,,
117,20190123,STOCK,,110838032.0,,,,,,
118,20190123,000906.XSHG,,166620445.0,,hold,,50000.0,,
119,20190123,INDEX,,166620445.0,,,,,,
120,20190123,ALL,277467328.0456,277458477.0,8851.045600004316,,,,,
121,20190124,CASH,,,8851.045600004316,,,,,
122,20190124,600031.XSHG,,886000.0,,hold,,100000.0,,
123,20190124,600519.XSHG,,111097000.0,,hold,,165200.0,,
124,20190124,STOCK,,111983000.0,,,,,,
125,20190124,000906.XSHG,,167543430.0,,hold,,50000.0,,
126,20190124,INDEX,,167543430.0,,,,,,
127,20190124,ALL,279535281.0456,279526430.0,8851.045600004316,,,,,
128,20190125,600436.XSHG,,8797.0,,buy,87.97,100.0,7.0376,0.0
129,20190125,CASH,,,47.00800000431627,,,,,
130,20190125,600031.XSHG,,907000.0,,hold,,100000.0,,
131,20190125,600519.XSHG,,112286440.00000001,,hold,,165200.0,,
132,20190125,600436.XSHG,,8797.0,,hold,,100.0,,
133,20190125,STOCK,,113202237.00000001,,,,,,
134,20190125,000906.XSHG,,168393530.0,,hold,,50000.0,,
135,20190125,INDEX,,168393530.0,,,,,,
136,20190125,ALL,281595814.008,281595767.0,47.00800000431627,,,,,
137,20190128,CASH,,,47.00800000431627,,,,,
138,20190128,600031.XSHG,,908000.0,,hold,,100000.0,,
139,20190128,600519.XSHG,,111840400.0,,hold,,165200.0,,
140,20190128,600436.XSHG,,8820.0,,hold,,100.0,,
141,20190128,STOCK,,112757220.0,,,,,,
142,20190128,000906.XSHG,,168261145.0,,hold,,50000.0,,
143,20190128,INDEX,,168261145.0,,,,,,
144,20190128,ALL,281018412.008,281018365.0,47.00800000431627,,,,,
145,20190129,CASH,,,47.00800000431627,,,,,
146,20190129,600031.XSHG,,914000.0,,hold,,100000.0,,
147,20190129,600519.XSHG,,113162000.0,,hold,,165200.0,,
148,20190129,600436.XSHG,,8900.0,,hold,,100.0,,
149,20190129,STOCK,,114084900.0,,,,,,
150,20190129,000906.XSHG,,168178295.0,,hold,,50000.0,,
151,20190129,INDEX,,168178295.0,,,,,,
152,20190129,ALL,282263242.008,282263195.0,47.00800000431627,,,,,
153,20190130,CASH,,,47.00800000431627,,,,,
154,20190130,600031.XSHG,,911999.9999999999,,hold,,100000.0,,
155,20190130,600519.XSHG,,111675200.0,,hold,,165200.0,,
156,20190130,600436.XSHG,,8880.0,,hold,,100.0,,
157,20190130,STOCK,,112596080.0,,,,,,
158,20190130,000906.XSHG,,166755095.0,,hold,,50000.0,,
159,20190130,INDEX,,166755095.0,,,,,,
160,20190130,ALL,279351222.008,279351175.0,47.00800000431627,,,,,
161,20190131,CASH,,,47.00800000431627,,,,,
162,20190131,600031.XSHG,,911999.9999999999,,hold,,100000.0,,
163,20190131,600519.XSHG,,113921920.0,,hold,,165200.0,,
164,20190131,600436.XSHG,,8838.0,,hold,,100.0,,
165,20190131,STOCK,,114842758.0,,,,,,
166,20190131,000906.XSHG,,167761895.0,,hold,,50000.0,,
167,20190131,INDEX,,167761895.0,,,,,,
168,20190131,ALL,282604700.008,282604653.0,47.00800000431627,,,,,
169,20190201,CASH,,,47.00800000431627,,,,,
170,20190201,600031.XSHG,,948000.0,,hold,,100000.0,,
171,20190201,600519.XSHG,,114429084.0,,hold,,165200.0,,
172,20190201,600436.XSHG,,9130.0,,hold,,100.0,,
173,20190201,STOCK,,115386214.0,,,,,,
174,20190201,000906.XSHG,,170701045.0,,hold,,50000.0,,
175,20190201,INDEX,,170701045.0,,,,,,
176,20190201,ALL,286087306.008,286087259.0,47.00800000431627,,,,,
177,20190211,CASH,,,47.00800000431627,,,,,
178,20190211,600031.XSHG,,948000.0,,hold,,100000.0,,
179,20190211,600519.XSHG,,119819559.99999999,,hold,,165200.0,,
180,20190211,600436.XSHG,,9371.0,,hold,,100.0,,
181,20190211,STOCK,,120776930.99999999,,,,,,
182,20190211,000906.XSHG,,174090275.0,,hold,,50000.0,,
183,20190211,INDEX,,174090275.0,,,,,,
184,20190211,ALL,294867253.008,294867206.0,47.00800000431627,,,,,
185,20190212,CASH,,,47.00800000431627,,,,,
186,20190212,600031.XSHG,,969999.9999999999,,hold,,100000.0,,
187,20190212,600519.XSHG,,118600384.0,,hold,,165200.0,,
188,20190212,600436.XSHG,,9697.0,,hold,,100.0,,
189,20190212,STOCK,,119580081.0,,,,,,
190,20190212,000906.XSHG,,175391790.0,,hold,,50000.0,,
191,20190212,INDEX,,175391790.0,,,,,,
192,20190212,ALL,294971918.008,294971871.0,47.00800000431627,,,,,
193,20190213,CASH,,,47.00800000431627,,,,,
194,20190213,600031.XSHG,,976000.0,,hold,,100000.0,,
195,20190213,600519.XSHG,,121463300.0,,hold,,165200.0,,
196,20190213,600436.XSHG,,9990.0,,hold,,100.0,,
197,20190213,STOCK,,122449290.0,,,,,,
198,20190213,000906.XSHG,,178755250.0,,hold,,50000.0,,
199,20190213,INDEX,,178755250.0,,,,,,
200,20190213,ALL,301204587.008,301204540.0,47.00800000431627,,,,,
201,20190214,CASH,,,47.00800000431627,,,,,
202,20190214,600031.XSHG,,975000.0,,hold,,100000.0,,
203,20190214,600519.XSHG,,121778832.0,,hold,,165200.0,,
204,20190214,600436.XSHG,,10059.0,,hold,,100.0,,
205,20190214,STOCK,,122763891.0,,,,,,
206,20190214,000906.XSHG,,179145125.0,,hold,,50000.0,,
207,20190214,INDEX,,179145125.0,,,,,,
208,20190214,ALL,301909063.008,301909016.0,47.00800000431627,,,,,
209,20190215,CASH,,,47.00800000431627,,,,,
210,20190215,600031.XSHG,,946000.0000000001,,hold,,100000.0,,
211,20190215,600519.XSHG,,119733656.0,,hold,,165200.0,,
212,20190215,600436.XSHG,,9823.0,,hold,,100.0,,
213,20190215,STOCK,,120689479.0,,,,,,
214,20190215,000906.XSHG,,176317900.0,,hold,,50000.0,,
215,20190215,INDEX,,176317900.0,,,,,,
216,20190215,ALL,297007426.008,297007379.0,47.00800000431627,,,,,
217,20190218,CASH,,,47.00800000431627,,,,,
218,20190218,600031.XSHG,,991000.0,,hold,,100000.0,,
219,20190218,600519.XSHG,,122248000.0,,hold,,165200.0,,
220,20190218,600436.XSHG,,10578.0,,hold,,100.0,,
221,20190218,STOCK,,123249578.0,,,,,,
222,20190218,000906.XSHG,,182100265.0,,hold,,50000.0,,
223,20190218,INDEX,,182100265.0,,,,,,
224,20190218,ALL,305349890.008,305349843.0,47.00800000431627,,,,,
225,20190219,CASH,,,47.00800000431627,,,,,
226,20190219,600031.XSHG,,961000.0,,hold,,100000.0,,
227,20190219,600519.XSHG,,120721552.0,,hold,,165200.0,,
228,20190219,600436.XSHG,,10500.0,,hold,,100.0,,
229,20190219,STOCK,,121693052.0,,,,,,
230,20190219,000906.XSHG,,181911830.0,,hold,,50000.0,,
231,20190219,INDEX,,181911830.0,,,,,,
232,20190219,ALL,303604929.008,303604882.0,47.00800000431627,,,,,
233,20190220,CASH,,,47.00800000431627,,,,,
234,20190220,600031.XSHG,,969000.0,,hold,,100000.0,,
235,20190220,600519.XSHG,,119274400.0,,hold,,165200.0,,
236,20190220,600436.XSHG,,10310.0,,hold,,100.0,,
237,20190220,STOCK,,120253710.0,,,,,,
238,20190220,000906.XSHG,,182410810.0,,hold,,50000.0,,
239,20190220,INDEX,,182410810.0,,,,,,
240,20190220,ALL,302664567.008,302664520.0,47.00800000431627,,,,,
241,20190221,CASH,,,47.00800000431627,,,,,
242,20190221,600031.XSHG,,975000.0,,hold,,100000.0,,
243,20190221,600519.XSHG,,118985300.0,,hold,,165200.0,,
244,20190221,600436.XSHG,,10200.0,,hold,,100.0,,
245,20190221,STOCK,,119970500.0,,,,,,
246,20190221,000906.XSHG,,181960660.0,,hold,,50000.0,,
247,20190221,INDEX,,181960660.0,,,,,,
248,20190221,ALL,301931207.008,301931160.0,47.00800000431627,,,,,
249,20190222,CASH,,,47.00800000431627,,,,,
250,20190222,600031.XSHG,,1036000.0,,hold,,100000.0,,
251,20190222,600519.XSHG,,119936852.0,,hold,,165200.0,,
252,20190222,600436.XSHG,,10394.0,,hold,,100.0,,
253,20190222,STOCK,,120983246.0,,,,,,
254,20190222,000906.XSHG,,186176965.0,,hold,,50000.0,,
255,20190222,INDEX,,186176965.0,,,,,,
256,20190222,ALL,307160258.008,307160211.0,47.00800000431627,,,,,
257,20190225,CASH,,,47.00800000431627,,,,,
258,20190225,600031.XSHG,,1092000.0,,hold,,100000.0,,
259,20190225,600519.XSHG,,122632916.0,,hold,,165200.0,,
260,20190225,600436.XSHG,,10601.0,,hold,,100.0,,
261,20190225,STOCK,,123735517.0,,,,,,
262,20190225,000906.XSHG,,197090915.0,,hold,,50000.0,,
263,20190225,INDEX,,197090915.0,,,,,,
264,20190225,ALL,320826479.008,320826432.0,47.00800000431627,,,,,
265,20190226,CASH,,,47.00800000431627,,,,,
266,20190226,600031.XSHG,,1080000.0,,hold,,100000.0,,
267,20190226,600519.XSHG,,120158220.0,,hold,,165200.0,,
268,20190226,600436.XSHG,,10478.0,,hold,,100.0,,
269,20190226,STOCK,,121248698.0,,,,,,
270,20190226,000906.XSHG,,195234415.0,,hold,,50000.0,,
271,20190226,INDEX,,195234415.0,,,,,,
272,20190226,ALL,316483160.008,316483113.0,47.00800000431627,,,,,
273,20190227,CASH,,,47.00800000431627,,,,,
274,20190227,600031.XSHG,,1040000.0,,hold,,100000.0,,
275,20190227,600519.XSHG,,122363640.00000001,,hold,,165200.0,,
276,20190227,600436.XSHG,,10399.0,,hold,,100.0,,
277,20190227,STOCK,,123414039.00000001,,,,,,
278,20190227,000906.XSHG,,194788305.0,,hold,,50000.0,,
279,20190227,INDEX,,194788305.0,,,,,,
280,20190227,ALL,318202391.008,318202344.0,47.00800000431627,,,,,
281,20190228,CASH,,,47.00800000431627,,,,,
282,20190228,600031.XSHG,,1039000.0,,hold,,100000.0,,
283,20190228,600519.XSHG,,124727652.0,,hold,,165200.0,,
284,20190228,600436.XSHG,,10593.0,,hold,,100.0,,
285,20190228,STOCK,,125777245.0,,,,,,
286,20190228,000906.XSHG,,194494280.0,,hold,,50000.0,,
287,20190228,INDEX,,194494280.0,,,,,,
288,20190228,ALL,320271572.008,320271525.0,47.00800000431627,,,,,
289,20190301,CASH,,,47.00800000431627,,,,,
290,20190301,600031.XSHG,,1072000.0,,hold,,100000.0,,
291,20190301,600519.XSHG,,130392359.99999999,,hold,,165200.0,,
292,20190301,600436.XSHG,,10735.0,,hold,,100.0,,
293,20190301,STOCK,,131475094.99999999,,,,,,
294,20190301,000906.XSHG,,198118260.0,,hold,,50000.0,,
295,20190301,INDEX,,198118260.0,,,,,,
296,20190301,ALL,329593402.008,329593355.0,47.00800000431627,,,,,
297,20190304,CASH,,,47.00800000431627,,,,,
298,20190304,600031.XSHG,,1154000.0,,hold,,100000.0,,
299,20190304,600519.XSHG,,129163272.0,,hold,,165200.0,,
300,20190304,600436.XSHG,,10699.0,,hold,,100.0,,
301,20190304,STOCK,,130327971.0,,,,,,
302,20190304,000906.XSHG,,200752840.0,,hold,,50000.0,,
303,20190304,INDEX,,200752840.0,,,,,,
304,20190304,ALL,331080858.008,331080811.0,47.00800000431627,,,,,
305,20190305,CASH,,,47.00800000431627,,,,,
306,20190305,600031.XSHG,,1148000.0,,hold,,100000.0,,
307,20190305,600519.XSHG,,128819656.0,,hold,,165200.0,,
308,20190305,600436.XSHG,,10696.0,,hold,,100.0,,
309,20190305,STOCK,,129978352.0,,,,,,
310,20190305,000906.XSHG,,202911635.0,,hold,,50000.0,,
311,20190305,INDEX,,202911635.0,,,,,,
312,20190305,ALL,332890034.008,332889987.0,47.00800000431627,,,,,
313,20190306,CASH,,,47.00800000431627,,,,,
314,20190306,600031.XSHG,,1157000.0,,hold,,100000.0,,
315,20190306,600519.XSHG,,126873600.0,,hold,,165200.0,,
316,20190306,600436.XSHG,,10575.0,,hold,,100.0,,
317,20190306,STOCK,,128041175.0,,,,,,
318,20190306,000906.XSHG,,205085405.0,,hold,,50000.0,,
319,20190306,INDEX,,205085405.0,,,,,,
320,20190306,ALL,333126627.008,333126580.0,47.00800000431627,,,,,
321,20190307,CASH,,,47.00800000431627,,,,,
322,20190307,600031.XSHG,,1122000.0,,hold,,100000.0,,
323,20190307,600519.XSHG,,123668720.0,,hold,,165200.0,,
324,20190307,600436.XSHG,,10317.0,,hold,,100.0,,
325,20190307,STOCK,,124801037.0,,,,,,
326,20190307,000906.XSHG,,204145470.0,,hold,,50000.0,,
327,20190307,INDEX,,204145470.0,,,,,,
328,20190307,ALL,328946554.008,328946507.0,47.00800000431627,,,,,
329,20190308,CASH,,,47.00800000431627,,,,,
330,20190308,600031.XSHG,,1108000.0,,hold,,100000.0,,
331,20190308,600519.XSHG,,121835000.0,,hold,,165200.0,,
332,20190308,600436.XSHG,,10085.0,,hold,,100.0,,
333,20190308,STOCK,,122953085.0,,,,,,
334,20190308,000906.XSHG,,196073845.0,,hold,,50000.0,,
335,20190308,INDEX,,196073845.0,,,,,,
336,20190308,ALL,319026977.008,319026930.0,47.00800000431627,,,,,
337,20190311,CASH,,,47.00800000431627,,,,,
338,20190311,600031.XSHG,,1118000.0,,hold,,100000.0,,
339,20190311,600519.XSHG,,125310808.0,,hold,,165200.0,,
340,20190311,600436.XSHG,,10390.0,,hold,,100.0,,
341,20190311,STOCK,,126439198.0,,,,,,
342,20190311,000906.XSHG,,200949775.0,,hold,,50000.0,,
343,20190311,INDEX,,200949775.0,,,,,,
344,20190311,ALL,327389020.008,327388973.0,47.00800000431627,,,,,
345,20190312,CASH,,,47.00800000431627,,,,,
346,20190312,600031.XSHG,,1176000.0,,hold,,100000.0,,
347,20190312,600519.XSHG,,123075652.0,,hold,,165200.0,,
348,20190312,600436.XSHG,,10305.0,,hold,,100.0,,
349,20190312,STOCK,,124261957.0,,,,,,
350,20190312,000906.XSHG,,202853615.0,,hold,,50000.0,,
351,20190312,INDEX,,202853615.0,,,,,,
352,20190312,ALL,327115619.008,327115572.0,47.00800000431627,,,,,
353,20190313,CASH,,,47.00800000431627,,,,,
354,20190313,600031.XSHG,,1151000.0,,hold,,100000.0,,
355,20190313,600519.XSHG,,124560800.0,,hold,,165200.0,,
356,20190313,600436.XSHG,,10261.0,,hold,,100.0,,
357,20190313,STOCK,,125722061.0,,,,,,
358,20190313,000906.XSHG,,200424245.0,,hold,,50000.0,,
359,20190313,INDEX,,200424245.0,,,,,,
360,20190313,ALL,326146353.008,326146306.0,47.00800000431627,,,,,
361,20190314,CASH,,,47.00800000431627,,,,,
362,20190314,600031.XSHG,,1166000.0,,hold,,100000.0,,
363,20190314,600519.XSHG,,128525600.0,,hold,,165200.0,,
364,20190314,600436.XSHG,,10319.0,,hold,,100.0,,
365,20190314,STOCK,,129701919.0,,,,,,
366,20190314,000906.XSHG,,198212085.0,,hold,,50000.0,,
367,20190314,INDEX,,198212085.0,,,,,,
368,20190314,ALL,327914051.008,327914004.0,47.00800000431627,,,,,
369,20190315,CASH,,,47.00800000431627,,,,,
370,20190315,600031.XSHG,,1238000.0,,hold,,100000.0,,
371,20190315,600519.XSHG,,128409959.99999999,,hold,,165200.0,,
372,20190315,600436.XSHG,,10390.0,,hold,,100.0,,
373,20190315,STOCK,,129658349.99999999,,,,,,
374,20190315,000906.XSHG,,200647980.0,,hold,,50000.0,,
375,20190315,INDEX,,200647980.0,,,,,,
376,20190315,ALL,330306377.008,330306330.0,47.00800000431627,,,,,
377,20190318,CASH,,,47.00800000431627,,,,,
378,20190318,600031.XSHG,,1299000.0,,hold,,100000.0,,
379,20190318,600519.XSHG,,133826868.0,,hold,,165200.0,,
380,20190318,600436.XSHG,,11195.0,,hold,,100.0,,
381,20190318,STOCK,,135137063.0,,,,,,
382,20190318,000906.XSHG,,206268469.99999997,,hold,,50000.0,,
383,20190318,INDEX,,206268469.99999997,,,,,,
384,20190318,ALL,341405580.008,341405533.0,47.00800000431627,,,,,
385,20190319,CASH,,,47.00800000431627,,,,,
386,20190319,600031.XSHG,,1280000.0,,hold,,100000.0,,
387,20190319,600519.XSHG,,130939172.0,,hold,,165200.0,,
388,20190319,600436.XSHG,,10872.0,,hold,,100.0,,
389,20190319,STOCK,,132230044.0,,,,,,
390,20190319,000906.XSHG,,205748439.99999997,,hold,,50000.0,,
391,20190319,INDEX,,205748439.99999997,,,,,,
392,20190319,ALL,337978531.008,337978484.0,47.00800000431627,,,,,
393,20190320,CASH,,,47.00800000431627,,,,,
394,20190320,600031.XSHG,,1310000.0,,hold,,100000.0,,
395,20190320,600519.XSHG,,130970559.99999999,,hold,,165200.0,,
396,20190320,600436.XSHG,,10848.0,,hold,,100.0,,
397,20190320,STOCK,,132291407.99999999,,,,,,
398,20190320,000906.XSHG,,205748285.0,,hold,,50000.0,,
399,20190320,INDEX,,205748285.0,,,,,,
400,20190320,ALL,338039740.008,338039693.0,47.00800000431627,,,,,
401,20190321,CASH,,,47.00800000431627,,,,,
402,20190321,600031.XSHG,,1312000.0,,hold,,100000.0,,
403,20190321,600519.XSHG,,129805900.0,,hold,,165200.0,,
404,20190321,600436.XSHG,,10867.0,,hold,,100.0,,
405,20190321,STOCK,,131128767.0,,,,,,
406,20190321,000906.XSHG,,206493465.0,,hold,,50000.0,,
407,20190321,INDEX,,206493465.0,,,,,,
408,20190321,ALL,337622279.008,337622232.0,47.00800000431627,,,,,
409,20190322,CASH,,,47.00800000431627,,,,,
410,20190322,600031.XSHG,,1287000.0,,hold,,100000.0,,
411,20190322,600519.XSHG,,131168800.0,,hold,,165200.0,,
412,20190322,600436.XSHG,,10880.0,,hold,,100.0,,
413,20190322,STOCK,,132466680.0,,,,,,
414,20190322,000906.XSHG,,206673580.0,,hold,,50000.0,,
415,20190322,INDEX,,206673580.0,,,,,,
416,20190322,ALL,339140307.008,339140260.0,47.00800000431627,,,,,
417,20190325,CASH,,,47.00800000431627,,,,,
418,20190325,600031.XSHG,,1231000.0,,hold,,100000.0,,
419,20190325,600519.XSHG,,128129120.0,,hold,,165200.0,,
420,20190325,600436.XSHG,,10781.0,,hold,,100.0,,
421,20190325,STOCK,,129370901.0,,,,,,
422,20190325,000906.XSHG,,202337285.0,,hold,,50000.0,,
423,20190325,INDEX,,202337285.0,,,,,,
424,20190325,ALL,331708233.008,331708186.0,47.00800000431627,,,,,
425,20190326,CASH,,,47.00800000431627,,,,,
426,20190326,600031.XSHG,,1209000.0,,hold,,100000.0,,
427,20190326,600519.XSHG,,127699600.0,,hold,,165200.0,,
428,20190326,600436.XSHG,,10740.0,,hold,,100.0,,
429,20190326,STOCK,,128919340.0,,,,,,
430,20190326,000906.XSHG,,199188850.0,,hold,,50000.0,,
431,20190326,INDEX,,199188850.0,,,,,,
432,20190326,ALL,328108237.008,328108190.0,47.00800000431627,,,,,
433,20190327,CASH,,,47.00800000431627,,,,,
434,20190327,600031.XSHG,,1230000.0,,hold,,100000.0,,
435,20190327,600519.XSHG,,130260200.0,,hold,,165200.0,,
436,20190327,600436.XSHG,,11195.0,,hold,,100.0,,
437,20190327,STOCK,,131501395.0,,,,,,
438,20190327,000906.XSHG,,201411110.0,,hold,,50000.0,,
439,20190327,INDEX,,201411110.0,,,,,,
440,20190327,ALL,332912552.008,332912505.0,47.00800000431627,,,,,
441,20190328,CASH,,,47.00800000431627,,,,,
442,20190328,600031.XSHG,,1206000.0,,hold,,100000.0,,
443,20190328,600519.XSHG,,133283359.99999999,,hold,,165200.0,,
444,20190328,600436.XSHG,,11297.0,,hold,,100.0,,
445,20190328,STOCK,,134500657.0,,,,,,
446,20190328,000906.XSHG,,200083049.99999997,,hold,,50000.0,,
447,20190328,INDEX,,200083049.99999997,,,,,,
448,20190328,ALL,334583754.008,334583707.0,47.00800000431627,,,,,
449,20190329,CASH,,,47.00800000431627,,,,,
450,20190329,600031.XSHG,,1278000.0,,hold,,100000.0,,
451,20190329,600519.XSHG,,141079148.0,,hold,,165200.0,,
452,20190329,600436.XSHG,,11490.0,,hold,,100.0,,
453,20190329,STOCK,,142368638.0,,,,,,
454,20190329,000906.XSHG,,207530165.0,,hold,,50000.0,,
455,20190329,INDEX,,207530165.0,,,,,,
456,20190329,ALL,349898850.008,349898803.0,47.00800000431627,,,,,
457,20190401,CASH,,,47.00800000431627,,,,,
458,20190401,600031.XSHG,,1295000.0,,hold,,100000.0,,
459,20190401,600519.XSHG,,141906800.0,,hold,,165200.0,,
460,20190401,600436.XSHG,,11662.0,,hold,,100.0,,
461,20190401,STOCK,,143213462.0,,,,,,
462,20190401,000906.XSHG,,213576950.0000001,,hold,,50000.0,,
463,20190401,INDEX,,213576950.0000001,,,,,,
464,20190401,ALL,356790459.00800014,356790412.0000001,47.00800000431627,,,,,
465,20190402,CASH,,,47.00800000431627,,,,,
466,20190402,600031.XSHG,,1263000.0,,hold,,100000.0,,
